2019-08-01 02:46:00; 14491.01; 2714.333; 50390.176
2019-08-01 02:47:00; 14492.52; 2715.91; 50389.87
2019-08-01 02:48:00; 14492.109; 2711.078; 50390.098
2019-08-01 02:49:00; 14489.765; 2709.733; 50390.156
2019-08-01 02:50:00; 14489.137; 2710.652; 50389.957
2019-08-01 02:51:00; 14489.552; 2712.823; 50389.758
2019-08-01 02:52:00; 14489.716; 2712.852; 50389.582
2019-08-01 02:53:00; 14489.48; 2712.414; 50389.367
2019-08-01 02:54:00; 14489.996; 2712.694; 50389.426
2019-08-01 02:55:00; 14489.743; 2711.815; 50389.707
2019-08-01 02:56:00; 14489.361; 2712.241; 50389.074
2019-08-01 02:57:00; 14490.282; 2712.947; 50389.22
2019-08-01 02:58:00; 14490.093; 2712.428; 50388.766
2019-08-01 02:59:00; 14490.206; 2712.602; 50388.926
2019-08-01 03:00:00; 14490.15; 2712.65; 50389.117
2019-08-01 03:01:00; 14491.047; 2713.158; 50388.797
2019-08-01 03:02:00; 14491.757; 2712.435; 50388.38
2019-08-01 03:03:00; 14491.128; 2711.971; 50388.008
2019-08-01 03:04:00; 14491.604; 2712.263; 50388.043
2019-08-01 03:05:00; 14492.234; 2713.106; 50387.83
2019-08-01 03:06:00; 14492.625; 2713.599; 50387.535
2019-08-01 03:07:00; 14493.521; 2714.656; 50387.586
2019-08-01 03:08:00; 14494.791; 2715.96; 50387.56
2019-08-01 03:09:00; 14495.565; 2715.938; 50387.43
2019-08-01 03:10:00; 14496.621; 2715.775; 50387.37
2019-08-01 03:11:00; 14496.886; 2715.227; 50387.305
2019-08-01 03:12:00; 14497.275; 2714.9; 50387.418
2019-08-01 03:13:00; 14496.886; 2714.004; 50387.473
2019-08-01 03:14:00; 14496.188; 2711.891; 50387.4
2019-08-01 03:15:00; 14494.563; 2711.595; 50387.8
2019-08-01 03:16:00; 14493.468; 2713.396; 50387.75
2019-08-01 03:17:00; 14493.997; 2715.21; 50387.21
2019-08-01 03:18:00; 14494.967; 2716.277; 50386.91
