DATE TIME; v1_pre; v2_pre; v3_pre; ORIENT; SP
2019-07-16 09:55:00; 14481.816; 2680.595; 50379.74; XYZ; 0000
2019-07-16 09:56:00; 14479.843; 2682.382; 50380.434; XYZ; 0000
2019-07-16 09:57:00; 14478.001; 2682.006; 50380.14; XYZ; 0000
2019-07-16 09:58:00; 14478.147; 2680.656; 50380.832; XYZ; 0000
2019-07-16 09:59:00; 14479.61; 2680.944; 50380.598; XYZ; 0000
2019-07-16 10:00:00; 14478.365; 2682.217; 50380.605; XYZ; 0000
2019-07-16 10:01:00; 14478.211; 2681.001; 50380.676; XYZ; 0000
2019-07-16 10:02:00; 14480.796; 2678.731; 50380.77; XYZ; 0000
2019-07-16 10:03:00; 14480.435; 2681.582; 50380.918; XYZ; 0000
2019-07-16 10:04:00; 14480.433; 2680.476; 50380.887; XYZ; 0000
2019-07-16 10:05:00; 14482.222; 2676.005; 50381.254; XYZ; 0000
2019-07-16 10:06:00; 14480.739; 2677.054; 50381.516; XYZ; 0000
2019-07-16 10:07:00; 14479.815; 2675.495; 50381.58; XYZ; 0000
2019-07-16 10:08:00; 14478.14; 2676.833; 50382.16; XYZ; 0000
2019-07-16 10:09:00; 14478.523; 2676.314; 50382.016; XYZ; 0000
2019-07-16 10:10:00; 14477.14; 2677.45; 50382.45; XYZ; 0000
2019-07-16 10:11:00; 14477.433; 2678.624; 50382.22; XYZ; 0000
2019-07-16 10:12:00; 14478.088; 2678.365; 50382.285; XYZ; 0000
2019-07-16 10:13:00; 14478.398; 2676.701; 50382.406; XYZ; 0000
2019-07-16 10:14:00; 14478.388; 2677.87; 50381.934; XYZ; 0000
2019-07-16 10:15:00; 14477.18; 2677.958; 50382.19; XYZ; 0000
2019-07-16 10:16:00; 14478.778; 2674.099; 50382.844; XYZ; 0000
2019-07-16 10:17:00; 14479.2; 2676.956; 50382.74; XYZ; 0000
2019-07-16 10:18:00; 14480.435; 2675.135; 50382.67; XYZ; 0000
2019-07-16 10:19:00; 14480.25; 2676.067; 50383.293; XYZ; 0000
2019-07-16 10:20:00; 14480.343; 2676.396; 50382.953; XYZ; 0000
2019-07-16 10:21:00; 14479.681; 2676.27; 50383.156; XYZ; 0000
2019-07-16 10:22:00; 14479.421; 2675.712; 50383.402; XYZ; 0000
2019-07-16 10:23:00; 14478.235; 2676.913; 50383.23; XYZ; 0000
2019-07-16 10:24:00; 14479.749; 2675.821; 50383.277; XYZ; 0000
2019-07-16 10:25:00; 14480.899; 2676.599; 50383.49; XYZ; 0000
2019-07-16 10:26:00; 14480.805; 2677.579; 50383.15; XYZ; 0000
2019-07-16 10:27:00; 14479.664; 2678.028; 50383.293; XYZ; 0000
2019-07-16 10:28:00; 14480.801; 2678.536; 50383.18; XYZ; 0000
2019-07-16 10:29:00; 14482.154; 2678.37; 50382.88; XYZ; 0000
2019-07-16 10:30:00; 14482.561; 2677.41; 50383.406; XYZ; 0000
2019-07-16 10:31:00; 14484.73; 2676.865; 50383.188; XYZ; 0000
2019-07-16 10:32:00; 14489.991; 2675.629; 50382.96; XYZ; 0000
2019-07-16 10:33:00; 14495.242; 2674.578; 50383.086; XYZ; 0000
2019-07-16 10:34:00; 14496.656; 2673.641; 50383.49; XYZ; 0000
2019-07-16 10:35:00; 14493.571; 2673.292; 50384.05; XYZ; 0000
2019-07-16 10:36:00; 14489.293; 2673.286; 50384.676; XYZ; 0000
2019-07-16 10:37:00; 14486.195; 2673.436; 50384.914; XYZ; 0000
2019-07-16 10:38:00; 14486.465; 2673.579; 50385.008; XYZ; 0000
2019-07-16 10:39:00; 14490.265; 2673.373; 50384.824; XYZ; 0000
2019-07-16 10:40:00; 14491.492; 2672.616; 50384.887; XYZ; 0000
2019-07-16 10:41:00; 14489.702; 2672.239; 50385.203; XYZ; 0000
2019-07-16 10:42:00; 14487.813; 2671.688; 50385.63; XYZ; 0000
2019-07-16 10:43:00; 14486.46; 2671.242; 50385.957; XYZ; 0000
2019-07-16 10:44:00; 14486.223; 2671.189; 50386.09; XYZ; 0000
2019-07-16 10:45:00; 14485.132; 2671.111; 50386.11; XYZ; 0000
2019-07-16 10:46:00; 14485.111; 2671.167; 50386.23; XYZ; 0000
2019-07-16 10:47:00; 14485.513; 2671.393; 50386.156; XYZ; 0000
2019-07-16 10:48:00; 14484.95; 2671.077; 50386.348; XYZ; 0000
2019-07-16 10:49:00; 14484.33; 2670.541; 50386.44; XYZ; 0000
2019-07-16 10:50:00; 14483.484; 2670.517; 50386.625; XYZ; 0000
2019-07-16 10:51:00; 14482.831; 2670.799; 50386.812; XYZ; 0000
2019-07-16 10:52:00; 14483.845; 2669.64; 50386.742; XYZ; 0000
2019-07-16 10:53:00; 14483.493; 2669.353; 50387.074; XYZ; 0000
2019-07-16 10:54:00; 14482.215; 2671.019; 50387.25; XYZ; 0000
2019-07-16 10:55:00; 14481.792; 2669.128; 50387.31; XYZ; 0000
2019-07-16 10:56:00; 14480.078; 2671.944; 50387.613; XYZ; 0000
2019-07-16 10:57:00; 14480.028; 2670.135; 50387.57; XYZ; 0000
2019-07-16 10:58:00; 14477.855; 2670.78; 50387.87; XYZ; 0000
2019-07-16 10:59:00; 14477.283; 2672.511; 50387.6; XYZ; 0000
2019-07-16 11:00:00; 14476.759; 2673.321; 50387.566; XYZ; 0000
2019-07-16 11:01:00; 14477.82; 2674.432; 50387.395; XYZ; 0000
2019-07-16 11:02:00; 14478.124; 2674.453; 50387.367; XYZ; 0000
2019-07-16 11:03:00; 14479.567; 2673.198; 50387.566; XYZ; 0000
2019-07-16 11:04:00; 14479.824; 2672.542; 50387.453; XYZ; 0000
2019-07-16 11:05:00; 14480.022; 2671.637; 50387.664; XYZ; 0000
2019-07-16 11:06:00; 14480.694; 2671.241; 50387.914; XYZ; 0000
2019-07-16 11:07:00; 14482.987; 2670.06; 50387.855; XYZ; 0000
2019-07-16 11:08:00; 14484.108; 2670.03; 50387.875; XYZ; 0000
2019-07-16 11:09:00; 14484.908; 2669.999; 50387.95; XYZ; 0000
2019-07-16 11:10:00; 14486.199; 2668.881; 50388.137; XYZ; 0000
2019-07-16 11:11:00; 14485.685; 2669.714; 50388.465; XYZ; 0000
2019-07-16 11:12:00; 14485.419; 2669.689; 50388.734; XYZ; 0000
2019-07-16 11:13:00; 14485.123; 2669.708; 50389.2; XYZ; 0000
2019-07-16 11:14:00; 14485.805; 2670.088; 50389.133; XYZ; 0000
2019-07-16 11:15:00; 14486.7; 2669.67; 50389.305; XYZ; 0000
2019-07-16 11:16:00; 14486.854; 2670.515; 50389.28; XYZ; 0000
2019-07-16 11:17:00; 14486.478; 2669.724; 50389.26; XYZ; 0000
2019-07-16 11:18:00; 14486.85; 2670.345; 50389.715; XYZ; 0000
2019-07-16 11:19:00; 14487.266; 2669.686; 50389.742; XYZ; 0000
2019-07-16 11:20:00; 14487.531; 2669.003; 50390.152; XYZ; 0000
2019-07-16 11:21:00; 14487.574; 2669.38; 50390.234; XYZ; 0000
2019-07-16 11:22:00; 14487.087; 2669.361; 50390.348; XYZ; 0000
2019-07-16 11:23:00; 14486.65; 2669.302; 50390.766; XYZ; 0000
2019-07-16 11:24:00; 14486.216; 2669.193; 50390.832; XYZ; 0000
2019-07-16 11:25:00; 14485.809; 2669.789; 50391.06; XYZ; 0000
2019-07-16 11:26:00; 14485.494; 2669.909; 50391.277; XYZ; 0000
2019-07-16 11:27:00; 14485.203; 2670.34; 50391.414; XYZ; 0000
2019-07-16 11:28:00; 14485.713; 2670.144; 50391.504; XYZ; 0000
2019-07-16 11:29:00; 14484.689; 2670.702; 50391.816; XYZ; 0000
2019-07-16 11:30:00; 14484.753; 2670.603; 50391.984; XYZ; 0000
2019-07-16 11:31:00; 14484.194; 2670.752; 50392.117; XYZ; 0000
2019-07-16 11:32:00; 14484.339; 2670.435; 50392.188; XYZ; 0000
2019-07-16 11:33:00; 14484.496; 2670.471; 50392.465; XYZ; 0000
2019-07-16 11:34:00; 14485.079; 2670.167; 50392.605; XYZ; 0000
2019-07-16 11:35:00; 14485.047; 2670.435; 50392.816; XYZ; 0000
2019-07-16 11:36:00; 14484.971; 2670.386; 50392.977; XYZ; 0000
2019-07-16 11:37:00; 14484.96; 2670.398; 50393.16; XYZ; 0000
2019-07-16 11:38:00; 14484.379; 2670.728; 50393.324; XYZ; 0000
2019-07-16 11:39:00; 14484.004; 2670.956; 50393.594; XYZ; 0000
2019-07-16 11:40:00; 14483.265; 2671.474; 50393.902; XYZ; 0000
2019-07-16 11:41:00; 14483.219; 2671.184; 50393.7; XYZ; 0000
2019-07-16 11:42:00; 14482.55; 2671.372; 50393.254; XYZ; 0000
2019-07-16 11:43:00; 14482.05; 2671.966; 50393.56; XYZ; 0000
2019-07-16 11:44:00; 14482.527; 2672.264; 50393.88; XYZ; 0000
2019-07-16 11:45:00; 14482.992; 2672.193; 50393.164; XYZ; 0000
2019-07-16 11:46:00; 14483.562; 2672.479; 50393.062; XYZ; 0000
2019-07-16 11:47:00; 14483.637; 2671.899; 50393.195; XYZ; 0000
2019-07-16 11:48:00; 14483.39; 2671.685; 50393.49; XYZ; 0000
2019-07-16 11:49:00; 14483.766; 2671.839; 50394.043; XYZ; 0000
2019-07-16 11:50:00; 14484.056; 2672.014; 50393.85; XYZ; 0000
2019-07-16 11:51:00; 14483.603; 2671.869; 50393.676; XYZ; 0000
2019-07-16 11:52:00; 14483.981; 2672.531; 50393.977; XYZ; 0000
2019-07-16 11:53:00; 14483.32; 2672.225; 50393.97; XYZ; 0000
2019-07-16 11:54:00; 14484.472; 2672.452; 50394.203; XYZ; 0000
2019-07-16 11:55:00; 14484.806; 2672.549; 50394.24; XYZ; 0000
2019-07-16 11:56:00; 14485.743; 2671.588; 50394.676; XYZ; 0000
2019-07-16 11:57:00; 14486.975; 2671.836; 50394.53; XYZ; 0000
2019-07-16 11:58:00; 14487.063; 2671.766; 50394.547; XYZ; 0000
2019-07-16 11:59:00; 14487.017; 2672.033; 50394.402; XYZ; 0000
2019-07-16 12:00:00; 14486.468; 2672.4; 50394.64; XYZ; 0000
2019-07-16 12:01:00; 14485.743; 2673.304; 50394.523; XYZ; 0000
2019-07-16 12:02:00; 14485.196; 2673.681; 50394.18; XYZ; 0000
2019-07-16 12:03:00; 14484.199; 2673.745; 50394.47; XYZ; 0000
2019-07-16 12:04:00; 14486.448; 2674.115; 50394.293; XYZ; 0000
2019-07-16 12:05:00; 14485.855; 2673.128; 50394.562; XYZ; 0000
2019-07-16 12:06:00; 14484.816; 2674.133; 50394.75; XYZ; 0000
2019-07-16 12:07:00; 14484.718; 2674.415; 50394.78; XYZ; 0000
2019-07-16 12:08:00; 14483.53; 2674.417; 50394.86; XYZ; 0000
2019-07-16 12:09:00; 14483.295; 2674.842; 50394.79; XYZ; 0000
2019-07-16 12:10:00; 14482.505; 2674.978; 50394.746; XYZ; 0000
2019-07-16 12:11:00; 14481.874; 2674.982; 50394.652; XYZ; 0000
2019-07-16 12:12:00; 14482.566; 2675.255; 50394.74; XYZ; 0000
2019-07-16 12:13:00; 14483.099; 2674.686; 50394.395; XYZ; 0000
2019-07-16 12:14:00; 14482.232; 2673.921; 50394.664; XYZ; 0000
2019-07-16 12:15:00; 14483.277; 2673.613; 50394.723; XYZ; 0000
2019-07-16 12:16:00; 14483.603; 2673.523; 50394.906; XYZ; 0000
2019-07-16 12:17:00; 14483.13; 2672.854; 50394.984; XYZ; 0000
2019-07-16 12:18:00; 14482.719; 2672.986; 50394.91; XYZ; 0000
2019-07-16 12:19:00; 14482.663; 2673.67; 50394.86; XYZ; 0000
2019-07-16 12:20:00; 14481.697; 2674.454; 50394.863; XYZ; 0000
2019-07-16 12:21:00; 14481.588; 2675.014; 50395.66; XYZ; 0000
2019-07-16 12:22:00; 14480.205; 2675.326; 50395.816; XYZ; 0000
2019-07-16 12:23:00; 14479.871; 2675.794; 50395.76; XYZ; 0000
2019-07-16 12:24:00; 14481.388; 2675.655; 50395.72; XYZ; 0000
2019-07-16 12:25:00; 14483.207; 2675.58; 50395.508; XYZ; 0000
2019-07-16 12:26:00; 14485.15; 2674.866; 50395.266; XYZ; 0000
2019-07-16 12:27:00; 14486.11; 2674.459; 50395.535; XYZ; 0000
2019-07-16 12:28:00; 14487.031; 2673.853; 50395.316; XYZ; 0000
2019-07-16 12:29:00; 14486.375; 2674.589; 50395.42; XYZ; 0000
2019-07-16 12:30:00; 14485.188; 2675.094; 50395.453; XYZ; 0000
2019-07-16 12:31:00; 14484.635; 2675.778; 50395.215; XYZ; 0000
2019-07-16 12:32:00; 14483.699; 2675.587; 50395.01; XYZ; 0000
2019-07-16 12:33:00; 14486.188; 2675.365; 50394.977; XYZ; 0000
2019-07-16 12:34:00; 14487.047; 2675.46; 50395.05; XYZ; 0000
2019-07-16 12:35:00; 14488.047; 2675.191; 50394.69; XYZ; 0000
2019-07-16 12:36:00; 14488.445; 2675.539; 50394.84; XYZ; 0000
2019-07-16 12:37:00; 14488.151; 2675.951; 50395.35; XYZ; 0000
2019-07-16 12:38:00; 14486.764; 2675.684; 50394.88; XYZ; 0000
2019-07-16 12:39:00; 14487.391; 2676.568; 50394.926; XYZ; 0000
2019-07-16 12:40:00; 14488.215; 2676.039; 50395.027; XYZ; 0000
2019-07-16 12:41:00; 14488.407; 2675.698; 50395.09; XYZ; 0000
2019-07-16 12:42:00; 14488.989; 2675.495; 50395.02; XYZ; 0000
2019-07-16 12:43:00; 14489.981; 2675.282; 50395.26; XYZ; 0000
2019-07-16 12:44:00; 14491.677; 2675.006; 50395.75; XYZ; 0000
2019-07-16 12:45:00; 14490.922; 2675.148; 50395.64; XYZ; 0000
2019-07-16 12:46:00; 14489.612; 2675.833; 50395.48; XYZ; 0000
2019-07-16 12:47:00; 14489.045; 2676.623; 50395.56; XYZ; 0000
2019-07-16 12:48:00; 14488.184; 2677.399; 50395.402; XYZ; 0000
2019-07-16 12:49:00; 14488.591; 2677.973; 50395.047; XYZ; 0000
2019-07-16 12:50:00; 14488.724; 2678.261; 50395.6; XYZ; 0000
2019-07-16 12:51:00; 14486.916; 2679.676; 50395.39; XYZ; 0000
2019-07-16 12:52:00; 14487.852; 2679.86; 50395.613; XYZ; 0000
2019-07-16 12:53:00; 14489.35; 2679.575; 50395.613; XYZ; 0000
2019-07-16 12:54:00; 14489.303; 2680.385; 50395.527; XYZ; 0000
2019-07-16 12:55:00; 14489.221; 2681.16; 50395.81; XYZ; 0000
2019-07-16 12:56:00; 14488.158; 2681.806; 50395.07; XYZ; 0000
2019-07-16 12:57:00; 14488.565; 2682.049; 50395.984; XYZ; 0000
2019-07-16 12:58:00; 14489.311; 2682.399; 50395.797; XYZ; 0000
2019-07-16 12:59:00; 14489.953; 2682.45; 50395.707; XYZ; 0000
2019-07-16 13:00:00; 14489.802; 2682.755; 50396.23; XYZ; 0000
2019-07-16 13:01:00; 14489.551; 2683.21; 50396.277; XYZ; 0000
2019-07-16 13:02:00; 14490.698; 2683.022; 50396.703; XYZ; 0000
2019-07-16 13:03:00; 14491.99; 2683.652; 50396.523; XYZ; 0000
2019-07-16 13:04:00; 14492.929; 2684.095; 50396.74; XYZ; 0000
2019-07-16 13:05:00; 14492.786; 2684.446; 50396.664; XYZ; 0000
2019-07-16 13:06:00; 14494.329; 2684.561; 50396.746; XYZ; 0000
2019-07-16 13:07:00; 14495.008; 2685.038; 50396.645; XYZ; 0000
2019-07-16 13:08:00; 14496.617; 2685.131; 50396.86; XYZ; 0000
2019-07-16 13:09:00; 14497.596; 2685.396; 50396.74; XYZ; 0000
2019-07-16 13:10:00; 14498.538; 2685.625; 50396.79; XYZ; 0000
2019-07-16 13:11:00; 14498.899; 2685.438; 50397.23; XYZ; 0000
2019-07-16 13:12:00; 14498.996; 2685.576; 50397.312; XYZ; 0000
2019-07-16 13:13:00; 14499.317; 2686.091; 50397.36; XYZ; 0000
2019-07-16 13:14:00; 14499.867; 2685.914; 50397.387; XYZ; 0000
2019-07-16 13:15:00; 14500.181; 2686.257; 50397.242; XYZ; 0000
2019-07-16 13:16:00; 14500.444; 2686.384; 50397.574; XYZ; 0000
2019-07-16 13:17:00; 14501.456; 2686.018; 50397.96; XYZ; 0000
2019-07-16 13:18:00; 14502.802; 2686.107; 50398.57; XYZ; 0000
2019-07-16 13:19:00; 14502.719; 2686.441; 50398.812; XYZ; 0000
2019-07-16 13:20:00; 14502.639; 2686.807; 50398.652; XYZ; 0000
2019-07-16 13:21:00; 14503.869; 2686.856; 50398.746; XYZ; 0000
2019-07-16 13:22:00; 14503.691; 2687.029; 50398.605; XYZ; 0000
2019-07-16 13:23:00; 14503.317; 2687.505; 50398.656; XYZ; 0000
2019-07-16 13:24:00; 14503.274; 2687.67; 50398.867; XYZ; 0000
2019-07-16 13:25:00; 14503.736; 2687.573; 50398.605; XYZ; 0000
2019-07-16 13:26:00; 14504.334; 2687.606; 50398.65; XYZ; 0000
2019-07-16 13:27:00; 14505.053; 2687.85; 50398.656; XYZ; 0000
2019-07-16 13:28:00; 14505.149; 2688.217; 50397.664; XYZ; 0000
2019-07-16 13:29:00; 14505.767; 2688.486; 50397.996; XYZ; 0000
2019-07-16 13:30:00; 14505.775; 2687.863; 50398.29; XYZ; 0000
2019-07-16 13:31:00; 14504.026; 2688.689; 50398.582; XYZ; 0000
2019-07-16 13:32:00; 14505.224; 2689.222; 50398.984; XYZ; 0000
2019-07-16 13:33:00; 14504.93; 2689.195; 50398.977; XYZ; 0000
2019-07-16 13:34:00; 14505.914; 2689.067; 50398.88; XYZ; 0000
2019-07-16 13:35:00; 14505.247; 2689.203; 50399.484; XYZ; 0000
2019-07-16 13:36:00; 14505.456; 2689.166; 50399.086; XYZ; 0000
2019-07-16 13:37:00; 14506.339; 2689.354; 50399.234; XYZ; 0000
2019-07-16 13:38:00; 14506.705; 2689.226; 50399.54; XYZ; 0000
2019-07-16 13:39:00; 14505.996; 2689.306; 50399.64; XYZ; 0000
2019-07-16 13:40:00; 14505.715; 2689.817; 50399.65; XYZ; 0000
2019-07-16 13:41:00; 14505.904; 2690.133; 50399.58; XYZ; 0000
2019-07-16 13:42:00; 14505.897; 2690.594; 50400.152; XYZ; 0000
2019-07-16 13:43:00; 14506.007; 2690.516; 50399.61; XYZ; 0000
2019-07-16 13:44:00; 14506.36; 2690.804; 50399.934; XYZ; 0000
2019-07-16 13:45:00; 14506.617; 2690.526; 50400.6; XYZ; 0000
2019-07-16 13:46:00; 14506.269; 2690.576; 50399.83; XYZ; 0000
2019-07-16 13:47:00; 14506.17; 2690.398; 50400.27; XYZ; 0000
2019-07-16 13:48:00; 14506.635; 2690.362; 50401.066; XYZ; 0000
2019-07-16 13:49:00; 14506.707; 2689.853; 50400.95; XYZ; 0000
2019-07-16 13:50:00; 14506.199; 2690.142; 50400.965; XYZ; 0000
2019-07-16 13:51:00; 14505.998; 2690.734; 50401.01; XYZ; 0000
2019-07-16 13:52:00; 14506.456; 2690.688; 50401.32; XYZ; 0000
2019-07-16 13:53:00; 14505.446; 2690.369; 50401.25; XYZ; 0000
2019-07-16 13:54:00; 14506.35; 2690.988; 50401.234; XYZ; 0000
2019-07-16 13:55:00; 14504.474; 2690.598; 50401.46; XYZ; 0000
2019-07-16 13:56:00; 14503.77; 2690.93; 50401.3; XYZ; 0000
2019-07-16 13:57:00; 14502.426; 2691.194; 50401.03; XYZ; 0000
2019-07-16 13:58:00; 14501.894; 2691.567; 50401.23; XYZ; 0000
2019-07-16 13:59:00; 14503.669; 2691.095; 50400.656; XYZ; 0000
2019-07-16 14:00:00; 14505.285; 2690.717; 50400.574; XYZ; 0000
2019-07-16 14:01:00; 14506.715; 2690.91; 50400.934; XYZ; 0000
2019-07-16 14:02:00; 14507.252; 2690.163; 50400.49; XYZ; 0000
2019-07-16 14:03:00; 14507.487; 2690.065; 50399.996; XYZ; 0000
2019-07-16 14:04:00; 14506.814; 2690.057; 50400.152; XYZ; 0000
2019-07-16 14:05:00; 14506.913; 2690.763; 50400.316; XYZ; 0000
2019-07-16 14:06:00; 14506.291; 2690.497; 50400.38; XYZ; 0000
2019-07-16 14:07:00; 14505.473; 2690.46; 50400.277; XYZ; 0000
2019-07-16 14:08:00; 14505.052; 2690.305; 50400.242; XYZ; 0000
2019-07-16 14:09:00; 14504.633; 2690.423; 50400.684; XYZ; 0000
2019-07-16 14:10:00; 14504.392; 2690.829; 50400.48; XYZ; 0000
2019-07-16 14:11:00; 14504.169; 2691.147; 50400.414; XYZ; 0000
2019-07-16 14:12:00; 14503.648; 2691.046; 50400.203; XYZ; 0000
2019-07-16 14:13:00; 14503.598; 2691.236; 50400.043; XYZ; 0000
2019-07-16 14:14:00; 14503.752; 2691.208; 50399.867; XYZ; 0000
2019-07-16 14:15:00; 14504.03; 2691.336; 50399.688; XYZ; 0000
2019-07-16 14:16:00; 14504.463; 2691.376; 50399.68; XYZ; 0000
2019-07-16 14:17:00; 14504.759; 2691.063; 50399.71; XYZ; 0000
2019-07-16 14:18:00; 14504.855; 2690.865; 50399.453; XYZ; 0000
2019-07-16 14:19:00; 14504.608; 2690.974; 50399.598; XYZ; 0000
2019-07-16 14:20:00; 14505.386; 2691.427; 50399.723; XYZ; 0000
2019-07-16 14:21:00; 14505.598; 2691.187; 50399.117; XYZ; 0000
2019-07-16 14:22:00; 14505.257; 2691.839; 50399.44; XYZ; 0000
2019-07-16 14:23:00; 14505.257; 2692.117; 50399.42; XYZ; 0000
2019-07-16 14:24:00; 14505.023; 2692.303; 50399.37; XYZ; 0000
2019-07-16 14:25:00; 14505.119; 2692.544; 50399.227; XYZ; 0000
2019-07-16 14:26:00; 14505.44; 2692.928; 50398.727; XYZ; 0000
2019-07-16 14:27:00; 14504.826; 2692.737; 50399.004; XYZ; 0000
2019-07-16 14:28:00; 14505.523; 2692.812; 50398.766; XYZ; 0000
2019-07-16 14:29:00; 14506.168; 2692.711; 50398.723; XYZ; 0000
2019-07-16 14:30:00; 14506.641; 2692.541; 50398.914; XYZ; 0000
2019-07-16 14:31:00; 14506.181; 2692.575; 50399.445; XYZ; 0000
2019-07-16 14:32:00; 14506.849; 2692.67; 50399.25; XYZ; 0000
2019-07-16 14:33:00; 14506.316; 2692.284; 50399.246; XYZ; 0000
2019-07-16 14:34:00; 14506.525; 2692.685; 50399.15; XYZ; 0000
2019-07-16 14:35:00; 14506.391; 2692.957; 50398.99; XYZ; 0000
2019-07-16 14:36:00; 14506.581; 2693.134; 50399.145; XYZ; 0000
2019-07-16 14:37:00; 14505.902; 2693.458; 50399.133; XYZ; 0000
2019-07-16 14:38:00; 14506.682; 2693.805; 50399.01; XYZ; 0000
2019-07-16 14:39:00; 14504.903; 2693.631; 50399.152; XYZ; 0000
2019-07-16 14:40:00; 14505.161; 2694.123; 50398.95; XYZ; 0000
2019-07-16 14:41:00; 14505.124; 2693.383; 50399.38; XYZ; 0000
2019-07-16 14:42:00; 14504.707; 2693.545; 50399.285; XYZ; 0000
2019-07-16 14:43:00; 14504.771; 2694.092; 50399.234; XYZ; 0000
2019-07-16 14:44:00; 14504.77; 2693.879; 50399.44; XYZ; 0000
2019-07-16 14:45:00; 14505.005; 2693.961; 50399.434; XYZ; 0000
2019-07-16 14:46:00; 14504.882; 2694.012; 50399.504; XYZ; 0000
2019-07-16 14:47:00; 14504.918; 2693.646; 50399.6; XYZ; 0000
2019-07-16 14:48:00; 14505.468; 2693.726; 50399.34; XYZ; 0000
2019-07-16 14:49:00; 14505.411; 2694.207; 50399.457; XYZ; 0000
2019-07-16 14:50:00; 14504.952; 2694.675; 50399.242; XYZ; 0000
2019-07-16 14:51:00; 14502.49; 2694.4; 50399.88; XYZ; 0000
2019-07-16 14:52:00; 14505.382; 2695.007; 50399.496; XYZ; 0000
2019-07-16 14:53:00; 14503.977; 2693.856; 50399.65; XYZ; 0000
2019-07-16 14:54:00; 14504.163; 2695.017; 50399.68; XYZ; 0000
2019-07-16 14:55:00; 14504.71; 2695.319; 50400.113; XYZ; 0000
2019-07-16 14:56:00; 14504.638; 2695.283; 50400.613; XYZ; 0000
2019-07-16 14:57:00; 14504.948; 2695.11; 50400.266; XYZ; 0000
2019-07-16 14:58:00; 14504.223; 2695.309; 50400.625; XYZ; 0000
2019-07-16 14:59:00; 14504.394; 2695.602; 50400.49; XYZ; 0000
2019-07-16 15:00:00; 14503.463; 2695.561; 50400.29; XYZ; 0000
2019-07-16 15:01:00; 14503.19; 2695.71; 50400.203; XYZ; 0000
2019-07-16 15:02:00; 14503.228; 2695.574; 50400.938; XYZ; 0000
2019-07-16 15:03:00; 14503.109; 2695.812; 50401.1; XYZ; 0000
2019-07-16 15:04:00; 14502.703; 2696.001; 50400.55; XYZ; 0000
2019-07-16 15:05:00; 14503.088; 2696.407; 50400.39; XYZ; 0000
2019-07-16 15:06:00; 14503.11; 2696.763; 50400.715; XYZ; 0000
2019-07-16 15:07:00; 14502.641; 2697.468; 50400.37; XYZ; 0000
2019-07-16 15:08:00; 14502.49; 2697.494; 50400.7; XYZ; 0000
2019-07-16 15:09:00; 14502.682; 2698.194; 50400.574; XYZ; 0000
2019-07-16 15:10:00; 14502.83; 2698.292; 50399.875; XYZ; 0000
2019-07-16 15:11:00; 14502.801; 2698.194; 50399.68; XYZ; 0000
2019-07-16 15:12:00; 14503.082; 2698.13; 50399.45; XYZ; 0000
2019-07-16 15:13:00; 14503.886; 2698.187; 50400.332; XYZ; 0000
2019-07-16 15:14:00; 14503.827; 2698.034; 50400.227; XYZ; 0000
2019-07-16 15:15:00; 14504.216; 2698.24; 50399.863; XYZ; 0000
2019-07-16 15:16:00; 14504.401; 2698.205; 50399.57; XYZ; 0000
2019-07-16 15:17:00; 14504.082; 2698.116; 50399.66; XYZ; 0000
2019-07-16 15:18:00; 14503.882; 2698.241; 50399.816; XYZ; 0000
2019-07-16 15:19:00; 14503.963; 2698.189; 50399.76; XYZ; 0000
2019-07-16 15:20:00; 14504.813; 2697.995; 50400.438; XYZ; 0000
2019-07-16 15:21:00; 14504.986; 2698.289; 50400.312; XYZ; 0000
2019-07-16 15:22:00; 14504.592; 2697.784; 50400.01; XYZ; 0000
2019-07-16 15:23:00; 14505.111; 2697.812; 50399.93; XYZ; 0000
2019-07-16 15:24:00; 14505.561; 2697.549; 50400.305; XYZ; 0000
2019-07-16 15:25:00; 14505.746; 2697.694; 50400.066; XYZ; 0000
2019-07-16 15:26:00; 14506.503; 2697.266; 50400.07; XYZ; 0000
2019-07-16 15:27:00; 14505.58; 2698.041; 50400.277; XYZ; 0000
2019-07-16 15:28:00; 14508.361; 2698.421; 50400.184; XYZ; 0000
2019-07-16 15:29:00; 14506.403; 2698.089; 50400.164; XYZ; 0000
2019-07-16 15:30:00; 14508.895; 2697.601; 50400.008; XYZ; 0000
2019-07-16 15:31:00; 14508.058; 2696.666; 50400.484; XYZ; 0000
2019-07-16 15:32:00; 14507.715; 2696.327; 50399.934; XYZ; 0000
2019-07-16 15:33:00; 14506.475; 2697.004; 50399.86; XYZ; 0000
2019-07-16 15:34:00; 14506.821; 2697.432; 50399.637; XYZ; 0000
2019-07-16 15:35:00; 14506.351; 2697.228; 50399.742; XYZ; 0000
2019-07-16 15:36:00; 14506.699; 2697.627; 50399.547; XYZ; 0000
2019-07-16 15:37:00; 14506.855; 2697.893; 50399.227; XYZ; 0000
2019-07-16 15:38:00; 14505.959; 2698.565; 50399.45; XYZ; 0000
2019-07-16 15:39:00; 14506.743; 2698.78; 50399.336; XYZ; 0000
2019-07-16 15:40:00; 14507.987; 2698.613; 50399.062; XYZ; 0000
2019-07-16 15:41:00; 14508.836; 2699.116; 50398.996; XYZ; 0000
2019-07-16 15:42:00; 14510.649; 2699.602; 50398.85; XYZ; 0000
2019-07-16 15:43:00; 14510.861; 2699.03; 50399.01; XYZ; 0000
